commentlabeling_id,labeller_id,rater_id,documentevaluation_id,document_id,start,end,answer,rejected,is_test?,is_gold?,is_finished?,is_ok?
8236,9373,10532,13198182,2198166,2014-08-18 13:09:30.307585,2014-08-18 13:13:14.837551,"34,62",0,0,0,1,1
8237,9373,4054,4105065,2196464,2014-08-18 13:09:30.308900,2014-08-18 13:13:26.770842,11,0,0,0,1,1
8238,9373,9373,4244967,2198162,2014-08-18 13:09:30.310119,2014-08-18 13:11:22.809186,"11,61,63",0,0,0,1,1
8239,9373,10532,10797934,2547479,2014-08-18 13:09:30.311410,2014-08-18 13:12:39.848164,"62,63",0,0,0,1,1
8240,9373,10532,22586224,2200373,2014-08-18 13:09:30.312697,2014-08-18 13:11:58.777624,53,0,0,0,1,1
8241,9373,9373,23978865,2542,2014-08-18 13:09:30.313943,2014-08-18 13:11:07.485399,"31,45,51",0,0,0,1,1
8242,9373,?,24518139,5325978,2014-08-18 13:09:30.318639,2014-08-18 13:10:33.893467,22,0,0,1,1,0
9569,9402,9402,23823641,2198708,2014-08-18 17:16:42.083791,2014-08-18 17:17:11.702178,"63,34",0,0,0,1,1
9570,9402,9402,17185669,2547331,2014-08-18 17:22:37.862264,2014-08-18 17:27:07.100645,"61,64,31,34",0,0,0,1,1
9571,9402,9402,20768033,2196848,2014-08-18 17:20:35.839261,2014-08-18 17:22:33.520758,"61,43,22,52",0,0,0,1,1
9572,9402,10334,4064547,2207777,2014-08-18 16:48:27.875354,2014-08-18 17:16:38.107518,"53,32",0,0,0,1,1
9573,9402,9402,11455366,2213184,2014-08-18 17:18:45.310550,2014-08-18 17:19:11.984859,"62,53",0,0,0,1,1
9574,9402,9402,6972710,2213387,2014-08-18 16:48:27.844365,None,,0,0,0,0,0
9575,9402,9544,19752232,2196470,2014-08-18 17:19:16.911266,2014-08-18 17:20:31.584687,"61,63,53,32",0,0,0,1,1
9576,9402,9402,17433899,2547267,2014-08-18 17:28:02.265235,2014-08-18 17:28:42.204980,"64,32",0,0,0,1,1
9577,9402,9402,4113710,1371,2014-08-18 17:28:46.806065,2014-08-18 17:39:59.445867,"63,53,32",0,0,0,1,1
9578,9402,9402,13550896,2196836,2014-08-18 17:17:17.594425,2014-08-18 17:18:40.675596,32,0,0,0,1,1
9579,9402,?,24518142,5325978,2014-08-18 17:27:14.211148,2014-08-18 17:27:57.465301,31,0,0,1,1,0
23082,9406,9406,7554630,2201591,2014-09-05 17:05:48.572493,2014-09-05 17:07:08.113844,62,1,0,0,1,0
23083,9406,9406,10651209,2547248,2014-09-05 17:11:12.240455,2014-09-05 17:11:59.400999,"63,31",1,0,0,1,0
23084,9406,10857,4097621,2197557,2014-09-05 17:08:27.057566,2014-09-05 17:09:38.194330,63,1,0,0,1,0
23085,9406,9406,8996442,6900244,2014-09-05 17:13:59.479803,2014-09-05 17:14:17.732876,"41,42",1,0,0,1,0
23086,9406,9406,10290785,2547480,2014-09-05 17:09:38.570551,2014-09-05 17:10:28.868521,"63,64,44",1,0,0,1,0
23087,9406,9406,3778159,2215236,2014-09-05 17:03:57.758221,2014-09-05 17:05:48.285841,"62,45",1,0,0,1,0
23088,9406,9406,9635433,6673562,2014-09-05 17:12:44.807793,2014-09-05 17:13:58.957185,"11,63,23",1,0,0,1,0
23089,9406,9406,9062019,6900479,2014-09-05 17:11:59.673172,2014-09-05 17:12:44.532012,35,1,0,0,1,0
23090,9406,9406,4351621,2197453,2014-09-05 17:10:29.210765,2014-09-05 17:11:12.001608,"63,44,53",1,0,0,1,0
23091,9406,?,24518176,5325978,2014-09-05 17:07:08.363174,2014-09-05 17:08:26.708930,"23,32",1,0,1,1,0
13364,9413,9718,24216765,2570908,2014-08-18 19:16:40.788089,2014-08-18 19:17:30.481574,"51,33,44,45",0,0,0,1,1
13365,9413,10567,21226702,6429650,2014-08-18 18:53:07.166618,2014-08-18 18:59:05.147967,"53,31,43,11",0,0,0,1,1
13366,9413,10568,20882662,2199448,2014-08-18 19:05:36.101655,2014-08-18 19:06:56.789603,34,0,0,0,1,1
13367,9413,9402,6972710,2213387,2014-08-18 19:17:30.834126,2014-08-18 19:18:21.487822,65,0,0,0,1,1
13368,9413,9413,17302855,6430052,2014-08-18 18:53:07.121105,None,,0,0,0,0,0
13369,9413,9413,24192329,6673622,2014-08-18 19:09:21.088443,2014-08-18 19:12:36.721909,"53,45,63",0,0,0,1,1
13370,9413,6208,8496461,2476,2014-08-18 19:06:57.160918,2014-08-18 19:09:20.623152,53,0,0,0,1,1
13371,9413,9413,12871002,2570908,2014-08-18 19:12:37.036601,2014-08-18 19:16:40.385563,"53,33,11",0,0,0,1,1
13372,9413,10369,23651694,2213048,2014-08-18 19:00:36.283216,2014-08-18 19:01:42.217058,00,0,0,0,1,1
13373,9413,10334,21013871,855321,2014-08-18 19:01:42.502122,2014-08-18 19:05:35.826203,"35,42",0,0,0,1,1
13374,9413,?,24518150,5325978,2014-08-18 18:59:05.482281,2014-08-18 19:00:35.935621,35,0,0,1,1,0
13760,9413,10547,19860283,6429897,2014-08-18 19:30:50.343255,2014-08-18 19:32:44.633622,"35,63",0,0,0,1,1
13761,9413,9303,22637372,2200560,2014-08-18 19:24:54.099291,2014-08-18 19:26:42.208380,"22,65",0,0,0,1,1
13762,9413,9303,4426562,1349,2014-08-18 19:33:16.930496,2014-08-18 19:35:20.751795,"51,53,45,63",0,0,0,1,1
13763,9413,10241,23915332,2207866,2014-08-18 19:36:47.206724,2014-08-18 19:37:07.048071,00,0,0,0,1,1
13764,9413,9413,14904139,2201568,2014-08-18 19:19:53.969020,None,,0,0,0,0,0
13765,9413,9510,6032210,2546680,2014-08-18 19:19:54.014668,2014-08-18 19:24:53.766926,53,0,0,0,1,1
13766,9413,9413,23243604,2207533,2014-08-18 19:32:45.112504,2014-08-18 19:33:16.288680,00,0,0,0,1,1
13767,9413,10334,3828566,2201347,2014-08-18 19:28:58.686866,2014-08-18 19:30:49.997697,"53,33,44,45",0,0,0,1,1
13768,9413,9413,9980762,6487886,2014-08-18 19:26:42.555980,2014-08-18 19:28:58.351332,"23,45",0,0,0,1,1
13769,9413,10174,21678669,2198680,2014-08-18 19:35:21.108820,2014-08-18 19:36:46.862703,"34,11",0,0,0,1,1
13770,9413,?,24518175,5325978,2014-08-18 19:37:07.369664,2014-08-18 19:37:51.413760,"53,34,63",0,0,1,1,0
14156,9413,9413,12326148,2224906,2014-08-18 19:46:24.863229,2014-08-18 19:47:56.141220,"31,33,34",0,0,0,1,1
14157,9413,9413,11466020,2547302,2014-08-18 19:39:31.390607,2014-08-18 19:42:10.405536,53,0,0,0,1,1
14158,9413,9413,12588327,6673347,2014-08-18 19:45:40.578343,2014-08-18 19:46:23.973299,33,0,0,0,1,1
14159,9413,5081,8336684,6703817,2014-08-18 19:42:10.710487,2014-08-18 19:43:43.178181,"53,33,42",0,0,0,1,1
14160,9413,10241,23246126,2201806,2014-08-18 19:47:57.076840,2014-08-18 19:48:58.789497,00,0,0,0,1,1
14161,9413,10370,5920052,6429755,2014-08-18 19:44:07.358841,2014-08-18 19:45:39.627399,"52,45,62",0,0,0,1,1
14162,9413,9413,6804813,2547269,2014-08-18 19:51:42.119792,2014-08-18 19:52:32.014652,"23,53,33",0,0,0,1,1
14163,9413,9413,23133756,2213265,2014-08-18 19:39:31.345539,None,,0,0,0,0,0
14164,9413,9413,19805081,6488267,2014-08-18 19:50:51.319568,2014-08-18 19:51:40.533794,"21,23,11",0,0,0,1,1
14165,9413,10081,23393712,2547320,2014-08-18 19:49:00.290706,2014-08-18 19:50:49.912627,"53,61",0,0,0,1,1
14166,9413,?,24518171,5325978,2014-08-18 19:43:43.702066,2014-08-18 19:44:06.892937,61,0,0,1,1,0
14717,9413,10646,13576722,6673622,2014-08-18 19:58:58.303378,2014-08-18 20:05:18.501675,"52,34,11,62",0,0,0,1,1
14718,9413,10646,17304137,6673622,2014-08-18 20:11:52.539885,2014-08-18 20:13:21.639675,"11,62,63,64",0,0,0,1,1
14719,9413,9413,12331953,6429969,2014-08-18 20:18:30.593487,2014-08-18 20:19:24.776007,"32,33,11",0,0,0,1,1
14720,9413,9413,8039538,2547371,2014-08-18 20:19:25.152791,2014-08-18 20:19:51.419568,"53,34",0,0,0,1,1
14721,9413,9413,20548748,6429969,2014-08-18 20:16:27.303324,2014-08-18 20:17:31.460606,"33,42,11",0,0,0,1,1
14722,9413,9812,22269123,2569886,2014-08-18 20:05:19.034770,2014-08-18 20:11:52.113845,"53,34,11",0,0,0,1,1
14723,9413,9413,17665219,2214891,2014-08-18 20:17:31.798820,2014-08-18 20:18:30.224806,"23,44,45,11",0,0,0,1,1
14724,9413,9413,13012690,2201590,2014-08-18 20:19:51.749020,2014-08-18 20:20:35.943301,"32,33,11",0,0,0,1,1
14725,9413,9413,19844918,2213789,2014-08-18 20:14:24.962083,2014-08-18 20:16:26.913953,62,0,0,0,1,1
14726,9413,9413,20295500,2199434,2014-08-18 20:13:22.137401,2014-08-18 20:14:24.567987,"11,64",0,0,0,1,1
14727,9413,?,24518133,5325978,2014-08-18 19:55:28.782641,None,,0,0,1,0,0
2,9486,9486,6320014,2199432,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
3,9486,9486,8733781,2207827,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
4,9486,9486,9815224,2547259,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
5,9486,9486,7428678,2213184,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
6,9486,9486,8282732,2547516,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
7,9486,9486,4228148,2546656,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
17,9486,9486,4298303,2196442,2014-06-06 18:54:02.386317,None,,1,1,0,0,0
18,9486,9260,11260331,7041513,2014-06-06 18:54:02.388953,None,,1,1,0,0,0
19,9486,9486,5787179,2199360,2014-06-06 18:54:02.390520,None,,1,1,0,0,0
20,9486,?,8561,139,2014-06-06 18:54:02.391987,None,,1,1,0,0,0
21,9486,8986,11119912,7041493,2014-06-06 18:54:02.393426,None,,1,1,0,0,0
22,9486,9486,4298303,2196442,2014-06-06 18:54:14.263962,2014-06-06 18:54:14.276313,,1,1,0,1,0
23,9486,9486,4298303,2196442,2014-06-09 11:00:27.137453,2014-06-09 11:00:27.153362,,1,1,0,1,0
24,9486,9486,4314045,2196263,2014-06-09 11:01:26.035793,None,,1,1,0,0,0
25,9486,9486,7882238,2207549,2014-06-09 11:01:26.038655,None,,1,1,0,0,0
26,9486,9486,5809867,2201378,2014-06-09 11:01:26.040093,None,,1,1,0,0,0
27,9486,9486,3910306,2207643,2014-06-09 11:01:26.050910,None,,1,1,0,0,0
28,9486,9486,7684722,2201517,2014-06-09 11:01:26.052723,None,,1,1,0,0,0
29,9486,9486,4314045,2196263,2014-06-09 11:01:31.205850,2014-06-09 11:01:31.217126,,1,1,0,1,0
30,9486,9486,4804332,2196381,2014-06-09 11:02:56.492297,2014-06-09 11:03:00.748570,,1,1,0,1,0
31,9486,?,12085,159,2014-06-09 11:02:56.495895,2014-06-09 11:03:06.415672,,1,1,0,1,0
32,9486,9486,4309392,2196824,2014-06-09 11:02:56.498008,2014-06-09 11:03:51.965126,,1,1,0,1,0
33,9486,9486,8285635,2214044,2014-06-09 11:02:56.500221,2014-06-09 11:03:55.584101,,1,1,0,1,0
34,9486,?,676,24,2014-06-09 11:02:56.502011,2014-06-09 11:03:59.670878,,1,1,0,1,0
35,9486,9486,9153530,2201420,2014-06-09 11:04:36.008563,None,,1,1,0,0,0
36,9486,?,1420,57,2014-06-09 11:04:36.011903,None,,1,1,0,0,0
37,9486,9486,10528438,2214989,2014-06-09 11:04:36.013855,None,,1,1,0,0,0
38,9486,9486,5904511,2547028,2014-06-09 11:04:36.015615,None,,1,1,0,0,0
39,9486,?,11382,189,2014-06-09 11:04:36.020848,None,,1,1,0,0,0
40,9486,?,3462,221,2014-06-09 11:05:07.819326,None,,1,1,0,0,0
41,9486,7292,11191481,7066856,2014-06-09 11:05:07.822449,None,,1,1,0,0,0
42,9486,?,13301,260,2014-06-09 11:05:07.824822,None,,1,1,0,0,0
43,9486,?,13343,264,2014-06-09 11:05:07.829479,None,,1,1,0,0,0
44,9486,9486,146123,2196408,2014-06-09 11:05:07.831470,None,,1,1,0,0,0
45,9486,8912,11103506,7041457,2014-06-09 11:05:13.179599,None,,1,1,0,0,0
46,9486,9486,5899313,2200553,2014-06-09 11:05:13.190475,None,,1,1,0,0,0
47,9486,?,8477,190,2014-06-09 11:05:13.198251,None,,1,1,0,0,0
48,9486,9486,10954278,2213798,2014-06-09 11:05:13.200832,None,,1,1,0,0,0
49,9486,9486,6549144,2214976,2014-06-09 11:05:13.202712,None,,1,1,0,0,0
50,9486,?,7500,75,2014-06-09 11:05:17.578566,None,,1,1,0,0,0
51,9486,9486,3669693,2207552,2014-06-09 11:05:17.590948,None,,1,1,0,0,0
52,9486,?,13359,261,2014-06-09 11:05:17.593115,None,,1,1,0,0,0
53,9486,9486,10465986,2198493,2014-06-09 11:05:17.595007,None,,1,1,0,0,0
54,9486,8986,11119912,7041493,2014-06-09 11:05:17.596799,None,,1,1,0,0,0
55,9486,9486,8686738,2207469,2014-06-09 11:05:24.963272,2014-06-09 11:05:33.369963,,1,1,0,1,0
56,9486,?,6237,154,2014-06-09 11:05:24.967353,2014-06-09 11:05:38.295228,,1,1,0,1,0
57,9486,?,11270,31,2014-06-09 11:05:24.969594,2014-06-09 11:05:42.318396,,1,1,0,1,0
58,9486,?,13203,226,2014-06-09 11:05:24.971383,2014-06-09 11:05:46.386769,,1,1,0,1,0
59,9486,9466,11295909,7041485,2014-06-09 11:05:24.973169,2014-06-09 11:05:50.105767,,1,1,0,1,0
60,9486,?,4749,47,2014-06-09 11:05:56.173051,None,,1,1,0,0,0
61,9486,9486,8134999,2213784,2014-06-09 11:05:56.175865,None,,1,1,0,0,0
62,9486,?,5589,237,2014-06-09 11:05:56.177568,None,,1,1,0,0,0
64,9486,8955,11110769,7041486,2014-06-09 11:05:56.181123,None,,1,1,0,0,0
67,9486,9010,11156253,7041520,2014-06-09 11:06:00.504432,2014-06-09 11:06:13.554561,,1,1,0,1,0
68,9486,9486,10127288,2213118,2014-06-09 11:06:00.506272,2014-06-09 11:06:17.632464,,1,1,0,1,0
69,9486,9486,10429806,2201648,2014-06-09 11:06:00.507953,2014-06-09 11:06:24.588085,,1,1,0,1,0
70,9486,9486,4298441,2196442,2014-06-09 11:13:32.239168,2014-06-09 11:13:38.054531,,1,1,0,1,0
71,9486,?,9071,194,2014-06-09 11:13:32.260131,2014-06-09 11:13:43.277584,,1,1,0,1,0
72,9486,9486,10974610,2547236,2014-06-09 11:13:32.285764,2014-06-09 11:13:47.981160,,1,1,0,1,0
73,9486,?,10192,13,2014-06-09 11:13:32.314934,2014-06-09 11:13:52.285980,,1,1,0,1,0
74,9486,9486,6772673,2547359,2014-06-09 11:13:32.318078,2014-06-09 11:13:55.551534,,1,1,0,1,0
75,9486,?,12652,236,2014-06-09 11:14:06.427547,None,,1,1,0,0,0
76,9486,9486,10504127,2213133,2014-06-09 11:14:06.433546,None,,1,1,0,0,0
77,9486,9486,151375,2199342,2014-06-09 11:14:06.435709,None,,1,1,0,0,0
78,9486,9486,3780729,2196835,2014-06-09 11:14:06.437732,None,,1,1,0,0,0
79,9486,9486,9419539,2547372,2014-06-09 11:14:06.448328,None,,1,1,0,0,0
80,9486,9486,3889399,2546759,2014-06-09 11:27:18.588658,2014-06-09 11:27:24.400305,,1,1,0,1,0
81,9486,9486,4233450,2196357,2014-06-09 11:27:18.594695,2014-06-09 11:27:27.890953,,1,1,0,1,0
82,9486,?,1403,81,2014-06-09 11:27:18.596579,2014-06-09 11:27:31.172758,,1,1,0,1,0
83,9486,?,8186,2,2014-06-09 11:27:18.598231,2014-06-09 11:27:34.424224,,1,1,0,1,0
86,9486,?,8907,227,2014-06-09 11:35:22.298538,2014-06-09 11:35:30.885956,,1,1,0,1,0
87,9486,?,12884,209,2014-06-09 11:35:22.300432,2014-06-09 11:35:34.101885,,1,1,0,1,0
88,9486,9486,10305372,2547172,2014-06-09 11:35:22.302242,2014-06-09 11:35:37.489160,,1,1,0,1,0
89,9486,?,13477,265,2014-06-09 11:35:22.304678,2014-06-09 11:35:40.791254,,1,1,0,1,0
90,9486,9486,4646014,2196516,2014-06-09 11:35:41.624943,2014-06-09 11:36:46.180109,,1,1,0,1,0
91,9486,?,1179,34,2014-06-09 11:35:41.628295,2014-06-09 11:36:49.343924,,1,1,0,1,0
92,9486,9486,10550078,2201547,2014-06-09 11:35:41.630372,2014-06-09 11:36:52.231832,,1,1,0,1,0
93,9486,9486,4834666,2197677,2014-06-09 11:35:41.634687,2014-06-09 11:36:55.682841,,1,1,0,1,0
94,9486,?,13347,268,2014-06-09 11:35:41.636919,2014-06-09 11:36:59.345843,,1,1,0,1,0
95,9486,9486,4230581,2197346,2014-06-09 11:37:00.029771,2014-06-09 11:38:40.477643,,1,1,0,1,0
96,9486,?,13427,272,2014-06-09 11:37:00.032806,2014-06-09 11:38:55.826400,,1,1,0,1,0
97,9486,9486,4219725,2197445,2014-06-09 11:37:00.034634,2014-06-09 11:39:02.850995,,1,1,0,1,0
99,9486,9486,5007115,2198700,2014-06-09 11:37:00.038016,2014-06-09 12:04:49.606269,"53,31,13,43,21,62",1,1,0,1,0
110,9486,?,8051,76,2014-06-09 12:04:50.304343,2014-06-09 12:04:53.148006,"52,62",1,1,0,1,0
111,9486,9486,4187039,2197178,2014-06-09 12:04:50.307453,2014-06-09 12:07:28.041488,"52,34,64",1,1,0,1,0
112,9486,9486,4233232,2546641,2014-06-09 12:04:50.309131,None,,1,1,0,0,0
113,9486,9486,4070009,2207757,2014-06-09 12:04:50.310762,None,,1,1,0,0,0
114,9486,9486,7386047,2207736,2014-06-09 12:04:50.312328,None,,1,1,0,0,0
195,9486,9486,17177096,2201799,2014-06-23 02:28:32.557793,2014-06-23 02:30:47.923969,52,1,1,0,1,0
196,9486,4947,4236309,2196519,2014-06-23 02:28:32.587381,2014-06-23 02:30:54.977028,13,1,1,0,1,0
197,9486,9486,4218457,2198172,2014-06-23 02:28:32.588602,2014-06-23 02:32:22.564417,21,1,1,0,1,0
198,9486,9486,4277784,2197166,2014-06-23 02:28:32.589796,2014-06-23 02:32:25.425207,12,1,1,0,1,0
199,9486,9486,12645401,2201342,2014-06-23 02:28:32.591028,2014-06-23 02:32:28.294865,62,1,1,0,1,0
200,9486,9486,17177096,2201799,2014-06-23 02:32:28.390757,2014-06-23 02:32:38.265952,14,1,1,0,1,0
201,9486,4947,4236309,2196519,2014-06-23 02:32:28.392795,None,,1,1,0,0,0
202,9486,9486,4218457,2198172,2014-06-23 02:32:28.393960,None,,1,1,0,0,0
203,9486,9486,4277784,2197166,2014-06-23 02:32:28.395118,None,,1,1,0,0,0
204,9486,9486,12645401,2201342,2014-06-23 02:32:28.396336,None,,1,1,0,0,0
440,9486,9486,10979929,2569358,2014-06-30 12:53:38.720802,None,,1,1,0,0,0
441,9486,9486,10979929,2569358,2014-06-30 12:53:38.721118,None,,1,1,0,0,0
442,9486,9486,10591259,2207394,2014-06-30 12:53:38.789415,None,,1,1,0,0,0
443,9486,9486,10591259,2207394,2014-06-30 12:53:38.789579,None,,1,1,0,0,0
444,9486,9486,10829852,2213086,2014-06-30 12:53:38.790863,None,,1,1,0,0,0
445,9486,9486,10829852,2213086,2014-06-30 12:53:38.791159,None,,1,1,0,0,0
446,9486,9486,4433441,2197209,2014-06-30 12:53:38.792390,None,,1,1,0,0,0
447,9486,9486,4433441,2197209,2014-06-30 12:53:38.792583,None,,1,1,0,0,0
448,9486,9486,10887202,2569673,2014-06-30 12:53:38.793834,None,,1,1,0,0,0
449,9486,9486,10887202,2569673,2014-06-30 12:53:38.793983,None,,1,1,0,0,0
3031,9487,10369,10404131,6978191,2014-08-11 14:25:27.690326,2014-08-11 14:25:35.472511,"11,61,62,63",0,0,0,1,1
3032,9487,?,24518136,5325978,2014-08-11 14:25:27.695016,2014-08-11 14:25:32.390847,"11,61,62,63",0,0,1,1,0
3049,9487,10370,13907303,2201677,2014-08-11 15:29:41.743985,2014-08-11 15:29:52.600557,"11,61,41,42",0,0,0,1,1
3050,9487,?,24518160,5325978,2014-08-11 15:29:41.750197,2014-08-11 15:29:49.559795,"62,63,64,65",0,0,1,1,0
3061,9487,10357,23396493,2213902,2014-08-11 15:47:45.996114,2014-08-11 15:48:10.469166,"11,61,41,42",0,0,0,1,1
3062,9487,?,24518146,5325978,2014-08-11 15:47:46.001174,2014-08-11 15:48:29.146213,"62,41,42,43",0,0,1,1,0
3075,9487,10365,12691829,2215263,2014-08-11 16:46:32.873577,2014-08-11 16:46:35.691981,"11,61,41,42",0,0,0,1,1
3076,9487,?,24518148,5325978,2014-08-11 16:46:32.878563,2014-08-11 16:46:42.320667,"11,61,41,42",0,0,1,1,0
3085,9487,10369,10676982,2199447,2014-08-11 17:15:21.511543,2014-08-11 17:15:27.756557,"11,61,41,42",0,0,0,1,1
3086,9487,?,24518171,5325978,2014-08-11 17:15:21.516802,2014-08-11 17:15:25.042656,"11,61,41,42",0,0,1,1,0
8,9502,9502,4796879,2197155,2014-06-06 18:53:28.465037,2014-06-23 13:27:24.849336,52,1,1,0,1,0
9,9502,?,739,19,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
10,9502,9502,4064403,2201514,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
11,9502,9502,10568858,2547516,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
12,9502,9502,6438221,2547116,2014-06-06 18:53:28.465037,None,,1,1,0,0,0
16,9502,9502,4796879,2197155,2014-06-06 18:53:28.465037,2014-06-06 18:47:22.676183,,1,1,0,1,0
155,9503,9503,9932123,2199427,2014-06-10 11:40:06.138908,None,,1,1,0,0,0
156,9503,9503,4448083,1462,2014-06-10 11:40:06.150960,None,,1,1,0,0,0
157,9503,?,3601,181,2014-06-10 11:40:06.157353,None,,1,1,0,0,0
158,9503,9503,4233851,2546655,2014-06-10 11:40:06.158936,None,,1,1,0,0,0
160,9504,9504,4796281,2196255,2014-06-10 11:40:20.002236,2014-06-10 11:41:27.520571,"62,65",1,1,0,1,0
162,9504,9504,5087591,2200139,2014-06-10 11:40:20.010495,2014-06-10 11:42:15.412696,53,1,1,0,1,0
163,9504,9504,4071011,2569358,2014-06-10 11:40:20.011770,2014-06-10 11:42:26.120886,53,1,1,0,1,0
164,9504,9504,10794132,2213097,2014-06-10 11:40:20.013005,2014-06-10 11:42:51.058242,"11,34",1,1,0,1,0
166,9504,9504,8511389,1371,2014-06-10 11:42:51.659984,None,,1,1,0,0,0
167,9504,9504,3661947,2201605,2014-06-10 11:42:51.661298,None,,1,1,0,0,0
168,9504,?,9011,157,2014-06-10 11:42:51.662609,None,,1,1,0,0,0
169,9504,9504,4808799,2197456,2014-06-10 11:42:51.663830,None,,1,1,0,0,0
470,9504,8792,4186630,2546661,2014-07-01 13:05:54.719380,2014-07-01 13:08:09.610013,"34,45",1,1,0,1,0
471,9504,8792,8533515,2207761,2014-07-01 13:05:54.721177,2014-07-01 13:08:37.897048,"62,65",1,1,0,1,0
472,9504,8792,23643158,6703908,2014-07-01 13:05:54.722501,2014-07-01 13:09:08.193500,00,1,1,0,1,0
473,9504,8792,7352858,2207386,2014-07-01 13:05:54.723759,2014-07-01 13:12:50.673073,45,1,1,0,1,0
474,9504,8792,15182880,2207832,2014-07-01 13:05:54.725133,2014-07-01 13:14:11.042293,"45,53",1,1,0,1,0
475,9504,8792,21700130,6453775,2014-07-01 13:14:11.187724,2014-07-01 13:14:29.963420,"32,34",1,1,0,1,0
476,9504,8792,10869801,2200536,2014-07-01 13:14:11.189379,2014-07-01 13:15:05.179601,"61,62,63,53",1,1,0,1,0
477,9504,8792,16827964,6630113,2014-07-01 13:14:11.190607,2014-07-01 13:15:41.762099,"44,62,63,53",1,1,0,1,0
478,9504,8792,22243901,2213378,2014-07-01 13:14:11.191854,2014-07-01 13:16:07.648546,"22,35,45",1,1,0,1,0
479,9504,8792,4458048,2197454,2014-07-01 13:14:11.193008,2014-07-01 13:16:49.047549,"32,34,53",1,1,0,1,0
480,9504,9504,17633380,2198159,2014-07-01 13:16:49.261095,2014-07-01 13:17:20.499334,"32,34,53",1,1,0,1,0
481,9504,9504,8827970,2201603,2014-07-01 13:16:49.262813,2014-07-01 13:17:49.044590,"32,63",1,1,0,1,0
482,9504,9504,10947659,2207630,2014-07-01 13:16:49.264087,2014-07-01 13:18:11.761862,"45,62,52",1,1,0,1,0
483,9504,9504,8467532,2201564,2014-07-01 13:16:49.265305,2014-07-01 13:18:39.159491,"35,45",1,1,0,1,0
484,9504,9486,4218457,2198172,2014-07-01 13:16:49.266522,2014-07-01 13:19:17.291045,"32,65",1,1,0,1,0
485,9504,9504,10519296,6979304,2014-07-01 13:19:17.515358,2014-07-01 13:19:32.139295,"45,63",1,1,0,1,0
486,9504,9504,10930048,2213442,2014-07-01 13:19:17.517151,2014-07-01 13:20:19.236910,35,1,1,0,1,0
487,9504,9504,10522242,2200390,2014-07-01 13:19:17.518527,2014-07-01 13:20:42.175498,"34,53",1,1,0,1,0
488,9504,9504,10811139,2213378,2014-07-01 13:19:17.519839,2014-07-01 13:21:06.370331,"35,62",1,1,0,1,0
489,9504,9504,20730244,2201469,2014-07-01 13:19:17.520993,2014-07-01 13:27:39.613276,"61,53",1,1,0,1,0
490,9504,9504,4469145,2196483,2014-07-01 13:27:39.856143,2014-07-01 13:28:06.724596,"35,62",1,1,0,1,0
491,9504,9504,16328837,2547457,2014-07-01 13:27:39.857904,2014-07-01 13:34:37.021727,"31,45",1,1,0,1,0
492,9504,9504,11579654,2546795,2014-07-01 13:27:39.859156,2014-07-01 13:38:46.180737,"22,43,53",1,1,0,1,0
493,9504,9504,5822728,2201404,2014-07-01 13:27:39.860353,2014-07-01 13:38:57.587926,53,1,1,0,1,0
494,9504,9504,23011052,2215248,2014-07-01 13:27:39.861606,2014-07-01 13:39:26.068573,"32,11,62",1,1,0,1,0
495,9504,9504,8697093,2550096,2014-07-01 13:39:26.325618,2014-07-01 13:40:27.253016,"62,53",1,1,0,1,0
496,9504,9504,6357384,6429828,2014-07-01 13:39:26.327545,2014-07-01 13:40:41.897973,"21,43",1,1,0,1,0
497,9504,9504,10464906,2200150,2014-07-01 13:39:26.328792,2014-07-01 13:41:00.037622,"33,42",1,1,0,1,0
498,9504,9504,9820940,6487852,2014-07-01 13:39:26.330084,2014-07-01 13:41:15.494131,23,1,1,0,1,0
499,9504,9504,17443597,2547278,2014-07-01 13:39:26.331389,2014-07-01 13:41:29.907488,"61,53",1,1,0,1,0
500,9504,9504,21146768,2213902,2014-07-01 13:41:30.146091,2014-07-01 13:41:41.638080,61,1,1,0,1,0
501,9504,9504,6103000,6429897,2014-07-01 13:41:30.147805,2014-07-01 13:42:41.751477,"41,44,45,53",1,1,0,1,0
502,9504,9504,5906323,2546726,2014-07-01 13:41:30.149114,2014-07-02 12:37:29.047245,53,1,1,0,1,0
503,9504,9504,9143700,2215409,2014-07-01 13:41:30.150413,2014-07-02 12:37:47.649104,62,1,1,0,1,0
504,9504,9504,10885269,2207628,2014-07-01 13:41:30.151661,2014-07-02 12:38:12.040461,"32,34,45",1,1,0,1,0
695,9504,10334,298387,2546745,2014-07-02 12:38:12.216696,2014-07-02 12:38:34.914764,65,1,1,0,1,0
696,9504,10334,7664918,2547485,2014-07-02 12:38:12.218238,2014-07-02 12:38:57.481939,"52,53",1,1,0,1,0
697,9504,10334,4236567,2197348,2014-07-02 12:38:12.219314,2014-07-02 12:39:26.319427,"31,35,63",1,1,0,1,0
