commentlabeling_id,is_ok?,person_id,documentevaluation_id,document_id,category,credibility,label,labelcat
8741,1,10532,9233402,2215677,entertainment,4,45,How does it look like?
8740,1,10532,4039673,2215102,entertainment,3,53,How does it look like?
8740,1,10532,4039673,2215102,entertainment,3,34,Who is the author or publisher?
8739,1,10532,14924238,6673128,politics,5,45,How does it look like?
8739,1,10532,14924238,6673128,politics,5,31,Who is the author or publisher?
8738,1,10532,22851025,2225284,personal finance,5,11,What is it?
8737,1,10532,4047857,2197438,medicine,4,32,Who is the author or publisher?
8736,1,10532,6322041,6429511,medicine,4,11,What is it?
8736,1,10532,6322041,6429511,medicine,4,64,Is it verifiable?
8735,1,10532,7990589,2213269,entertainment,3,45,How does it look like?
8735,1,10532,7990589,2213269,entertainment,3,53,How does it look like?
8735,1,10532,7990589,2213269,entertainment,3,21,Is it of commercial character?
8734,1,10532,10519523,2200454,personal finance,3,62,Is it verifiable?
8734,1,10532,10519523,2200454,personal finance,3,22,Is it of commercial character?
8733,1,10532,19781583,2200463,personal finance,3,45,How does it look like?
8733,1,10532,19781583,2200463,personal finance,3,32,Who is the author or publisher?
8752,0,?,24518157,5325978,#N/A,,43,
8751,1,10532,22283269,2198373,personal finance,3,11,What is it?
8751,1,10532,22283269,2198373,personal finance,3,62,Is it verifiable?
8750,1,10532,17155075,6703817,healthy life-style,5,44,How does it look like?
8750,1,10532,17155075,6703817,healthy life-style,5,21,Is it of commercial character?
8750,1,10532,17155075,6703817,healthy life-style,5,22,Is it of commercial character?
8749,1,10532,16720898,6429917,medicine,5,42,How does it look like?
8749,1,10532,16720898,6429917,medicine,5,34,Who is the author or publisher?
8748,1,10532,10658817,2201549,healthy life-style,5,53,How does it look like?
8748,1,10532,10658817,2201549,healthy life-style,5,34,Who is the author or publisher?
8747,1,10532,22283262,2200463,personal finance,3,53,How does it look like?
8746,1,10532,16065533,6673203,politics,4,61,Is it verifiable?
8746,1,10532,16065533,6673203,politics,4,34,Who is the author or publisher?
8745,1,10532,4326394,2196416,medicine,5,42,How does it look like?
8745,1,10532,4326394,2196416,medicine,5,61,Is it verifiable?
8744,1,10532,11732478,2546533,medicine,5,43,How does it look like?
8744,1,10532,11732478,2546533,medicine,5,52,How does it look like?
8744,1,10532,11732478,2546533,medicine,5,61,Is it verifiable?
8744,1,10532,11732478,2546533,medicine,5,64,Is it verifiable?
8743,1,10532,20710385,2201417,personal finance,4,53,How does it look like?
6902,0,?,24518169,5325978,#N/A,,53,
6901,1,10535,10461871,2547437,politics,4,62,Is it verifiable?
6901,1,10535,10461871,2547437,politics,4,31,Who is the author or publisher?
6900,1,10535,24494765,6487852,personal finance,2,0,N/A
6899,1,5195,7250603,2207612,politics,5,63,Is it verifiable?
6899,1,5195,7250603,2207612,politics,5,44,How does it look like?
6899,1,5195,7250603,2207612,politics,5,51,How does it look like?
6898,1,10535,14691109,2546665,medicine,5,63,Is it verifiable?
6898,1,10535,14691109,2546665,medicine,5,32,Who is the author or publisher?
6898,1,10535,14691109,2546665,medicine,5,33,Who is the author or publisher?
6897,1,10527,18137059,6673128,politics,5,63,Is it verifiable?
6897,1,10527,18137059,6673128,politics,5,64,Is it verifiable?
6896,1,4842,4304803,2196824,medicine,5,42,How does it look like?
6896,1,4842,4304803,2196824,medicine,5,51,How does it look like?
6896,1,4842,4304803,2196824,medicine,5,32,Who is the author or publisher?
6896,1,4842,4304803,2196824,medicine,5,33,Who is the author or publisher?
6895,1,9805,4175300,2196420,medicine,4,43,How does it look like?
6895,1,9805,4175300,2196420,medicine,4,53,How does it look like?
6894,1,10535,23071323,2224904,politics,4,23,Is it of commercial character?
6893,1,10370,13158618,6703817,healthy life-style,5,0,N/A
6952,0,?,24518133,5325978,#N/A,,0,
6951,1,10535,19874492,2201370,personal finance,4,31,Who is the author or publisher?
6951,1,10535,19874492,2201370,personal finance,4,33,Who is the author or publisher?
6950,1,10335,14746297,6429706,medicine,3,11,What is it?
6950,1,10335,14746297,6429706,medicine,3,62,Is it verifiable?
6949,1,9645,14149065,2201420,healthy life-style,5,51,How does it look like?
6949,1,9645,14149065,2201420,healthy life-style,5,53,How does it look like?
6948,1,10335,14419034,2201163,personal finance,4,0,N/A
6947,1,10520,20701875,2197680,medicine,4,65,Is it verifiable?
6947,1,10520,20701875,2197680,medicine,4,51,How does it look like?
6946,1,10535,13605661,2547154,healthy life-style,4,0,N/A
6945,1,10335,10276978,6900052,entertainment,2,23,Is it of commercial character?
6944,1,10520,23372450,2207895,politics,4,53,How does it look like?
6943,1,10535,8257146,6630113,personal finance,4,41,How does it look like?
7042,0,?,24518134,5325978,#N/A,,11,
7042,0,?,24518134,5325978,#N/A,,65,
7041,1,10335,21021385,6429607,medicine,4,45,How does it look like?
7041,1,10335,21021385,6429607,medicine,4,32,Who is the author or publisher?
7040,1,10335,13402824,6900057,entertainment,3,45,How does it look like?
7040,1,10335,13402824,6900057,entertainment,3,23,Is it of commercial character?
7039,1,10335,22504134,6900053,entertainment,2,62,Is it verifiable?
7039,1,10335,22504134,6900053,entertainment,2,63,Is it verifiable?
7038,1,10520,22528709,2207754,politics,2,62,Is it verifiable?
7038,1,10520,22528709,2207754,politics,2,23,Is it of commercial character?
7037,1,10520,22028995,2547449,politics,5,53,How does it look like?
7036,1,10526,12988532,2207905,politics,5,63,Is it verifiable?
7035,1,10335,22622150,2207686,politics,5,11,What is it?
7034,1,10535,12645402,2546761,personal finance,4,63,Is it verifiable?
7034,1,10535,12645402,2546761,personal finance,4,31,Who is the author or publisher?
7033,1,10535,20736403,2569881,entertainment,2,63,Is it verifiable?
7002,0,?,24518172,5325978,#N/A,,53,
7001,0,10520,17253067,2199355,personal finance,4,53,
7000,0,10520,21258953,2199208,personal finance,4,0,
6999,0,10335,13402824,6900057,entertainment,3,41,
6999,0,10335,13402824,6900057,entertainment,3,44,
6998,0,10526,15155910,2196267,medicine,4,53,
6997,0,10520,22528709,2207754,politics,2,53,
6996,0,10532,22898123,6703982,healthy life-style,4,23,
6995,0,10539,19061541,2546606,medicine,4,32,
6994,0,10532,17597769,2207843,politics,5,53,
6994,0,10532,17597769,2207843,politics,5,44,
6993,0,10335,10891380,2207775,politics,4,53,
7022,0,?,24518137,5325978,#N/A,,44,
7021,0,10520,21258953,2199208,personal finance,4,11,
7020,0,10335,13402824,6900057,entertainment,3,41,
7020,0,10335,13402824,6900057,entertainment,3,44,
7019,0,10526,15155910,2196267,medicine,4,45,
7019,0,10526,15155910,2196267,medicine,4,63,
7018,0,10520,22528709,2207754,politics,2,63,
7018,0,10520,22528709,2207754,politics,2,23,
7017,0,10532,22898123,6703982,healthy life-style,4,11,
7016,0,10532,17597769,2207843,politics,5,44,
7015,0,10335,10891380,2207775,politics,4,34,
7015,0,10335,10891380,2207775,politics,4,23,
7014,0,9012,4646343,2476,medicine,4,64,
7013,0,10535,20736403,2569881,entertainment,2,0,
7072,0,?,24518165,5325978,#N/A,,51,
7071,1,10335,11816417,6673173,politics,3,63,Is it verifiable?
7070,1,10526,22330146,2201448,healthy life-style,4,62,Is it verifiable?
7069,1,10520,17253067,2199355,personal finance,4,34,Who is the author or publisher?
7068,1,10520,21258953,2199208,personal finance,4,62,Is it verifiable?
7067,1,10335,13402824,6900057,entertainment,3,41,How does it look like?
7067,1,10335,13402824,6900057,entertainment,3,44,How does it look like?
7067,1,10335,13402824,6900057,entertainment,3,45,How does it look like?
7067,1,10335,13402824,6900057,entertainment,3,23,Is it of commercial character?
7066,1,10526,15155910,2196267,medicine,4,63,Is it verifiable?
7066,1,10526,15155910,2196267,medicine,4,21,Is it of commercial character?
7065,1,10520,23804703,2200561,personal finance,4,31,Who is the author or publisher?
7064,1,10335,22622150,2207686,politics,5,34,Who is the author or publisher?
7063,1,10535,12645402,2546761,personal finance,4,34,Who is the author or publisher?
7152,0,?,24518179,5325978,#N/A,,32,
7151,0,10532,10429158,2213143,entertainment,3,34,
7150,0,10532,19071717,2201492,healthy life-style,3,45,
7150,0,10532,19071717,2201492,healthy life-style,3,62,
7149,0,10532,20898532,2215527,entertainment,2,23,
7148,0,4916,4236003,2196394,medicine,5,45,
7147,0,10532,23798498,6900296,entertainment,3,22,
7146,0,10335,20710113,2200385,personal finance,4,32,
7145,0,10520,21127903,2201806,healthy life-style,4,61,
7144,0,10520,19858142,2198482,personal finance,5,53,
7143,0,9961,19882713,2198370,personal finance,4,61,
7102,0,?,24518168,5325978,#N/A,,32,
7101,0,10532,7865051,2547264,healthy life-style,5,32,
7100,0,9621,12821209,6703908,healthy life-style,4,53,
7100,0,9621,12821209,6703908,healthy life-style,4,11,
7099,0,10520,5939927,2546741,personal finance,4,32,
7098,0,10335,22602454,2201469,healthy life-style,5,45,
7098,0,10335,22602454,2201469,healthy life-style,5,31,
7098,0,10335,22602454,2201469,healthy life-style,5,34,
7097,0,10520,4113109,2197157,medicine,3,65,
7097,0,10520,4113109,2197157,medicine,3,32,
7096,0,10520,3850964,2201865,politics,5,53,
7096,0,10520,3850964,2201865,politics,5,65,
7096,0,10520,3850964,2201865,politics,5,32,
7095,0,10520,22567714,2196831,medicine,5,31,
7095,0,10520,22567714,2196831,medicine,5,32,
7094,0,10540,4205901,2198158,medicine,4,31,
7094,0,10540,4205901,2198158,medicine,4,33,
7094,0,10540,4205901,2198158,medicine,4,34,
7093,0,10540,23622107,2201321,personal finance,5,65,
7093,0,10540,23622107,2201321,personal finance,5,32,
7172,0,?,24518177,5325978,#N/A,,64,
7172,0,?,24518177,5325978,#N/A,,65,
7171,1,10520,22938347,2547226,healthy life-style,4,0,N/A
7170,1,10520,20701927,2197681,medicine,4,63,Is it verifiable?
7170,1,10520,20701927,2197681,medicine,4,53,How does it look like?
7169,1,10532,22981414,2546715,personal finance,5,11,What is it?
7169,1,10532,22981414,2546715,personal finance,5,45,How does it look like?
7169,1,10532,22981414,2546715,personal finance,5,51,How does it look like?
7169,1,10532,22981414,2546715,personal finance,5,34,Who is the author or publisher?
7168,1,10520,16474852,2196351,medicine,5,45,How does it look like?
7168,1,10520,16474852,2196351,medicine,5,52,How does it look like?
7168,1,10520,16474852,2196351,medicine,5,34,Who is the author or publisher?
7167,1,10335,22168287,2199342,personal finance,4,11,What is it?
7166,1,10520,13131229,2213903,entertainment,5,0,N/A
7165,1,10383,11311908,2196362,medicine,5,11,What is it?
7165,1,10383,11311908,2196362,medicine,5,64,Is it verifiable?
7165,1,10383,11311908,2196362,medicine,5,65,Is it verifiable?
7165,1,10383,11311908,2196362,medicine,5,53,How does it look like?
7164,1,10335,24516623,2196470,medicine,5,63,Is it verifiable?
7164,1,10335,24516623,2196470,medicine,5,53,How does it look like?
7163,1,10383,13227452,2207842,politics,4,63,Is it verifiable?
7163,1,10383,13227452,2207842,politics,4,21,Is it of commercial character?
7163,1,10383,13227452,2207842,politics,4,51,How does it look like?
7163,1,10383,13227452,2207842,politics,4,53,How does it look like?
8782,0,?,24518137,5325978,#N/A,,65,
8782,0,?,24518137,5325978,#N/A,,45,
8782,0,?,24518137,5325978,#N/A,,21,
8781,1,9622,4080659,2198166,medicine,5,63,Is it verifiable?
8781,1,9622,4080659,2198166,medicine,5,65,Is it verifiable?
8781,1,9622,4080659,2198166,medicine,5,23,Is it of commercial character?
8781,1,9622,4080659,2198166,medicine,5,32,Who is the author or publisher?
8780,1,10383,21849105,2197685,medicine,5,63,Is it verifiable?
8780,1,10383,21849105,2197685,medicine,5,65,Is it verifiable?
8780,1,10383,21849105,2197685,medicine,5,53,How does it look like?
8779,1,9622,19932173,2207836,politics,5,43,How does it look like?
8779,1,9622,19932173,2207836,politics,5,44,How does it look like?
8779,1,9622,19932173,2207836,politics,5,51,How does it look like?
8779,1,9622,19932173,2207836,politics,5,53,How does it look like?
8778,1,9622,19416076,2200543,personal finance,4,62,Is it verifiable?
8778,1,9622,19416076,2200543,personal finance,4,52,How does it look like?
8778,1,9622,19416076,2200543,personal finance,4,31,Who is the author or publisher?
8777,1,10383,20710411,2213417,entertainment,5,11,What is it?
8777,1,10383,20710411,2213417,entertainment,5,62,Is it verifiable?
8777,1,10383,20710411,2213417,entertainment,5,63,Is it verifiable?
8777,1,10383,20710411,2213417,entertainment,5,51,How does it look like?
8776,1,9622,22856713,2199441,personal finance,5,62,Is it verifiable?
8776,1,9622,22856713,2199441,personal finance,5,33,Who is the author or publisher?
8776,1,9622,22856713,2199441,personal finance,5,34,Who is the author or publisher?
8775,1,10383,20710405,2200402,personal finance,3,62,Is it verifiable?
8775,1,10383,20710405,2200402,personal finance,3,65,Is it verifiable?
8775,1,10383,20710405,2200402,personal finance,3,23,Is it of commercial character?
8775,1,10383,20710405,2200402,personal finance,3,53,How does it look like?
8774,1,10383,21041659,2200469,personal finance,4,11,What is it?
8774,1,10383,21041659,2200469,personal finance,4,65,Is it verifiable?
8774,1,10383,21041659,2200469,personal finance,4,31,Who is the author or publisher?
8773,1,9636,18757378,2207616,politics,3,62,Is it verifiable?
8773,1,9636,18757378,2207616,politics,3,65,Is it verifiable?
8773,1,9636,18757378,2207616,politics,3,23,Is it of commercial character?
7192,0,?,24518173,5325978,#N/A,,43,
7192,0,?,24518173,5325978,#N/A,,53,
7192,0,?,24518173,5325978,#N/A,,62,
7191,1,10086,14041840,2214908,entertainment,5,22,Is it of commercial character?
7190,1,10532,4334319,2196542,medicine,2,53,How does it look like?
7189,1,10086,12952300,2200484,personal finance,5,44,How does it look like?
7189,1,10086,12952300,2200484,personal finance,5,53,How does it look like?
7189,1,10086,12952300,2200484,personal finance,5,11,What is it?
7188,1,10520,22938347,2547226,healthy life-style,4,53,How does it look like?
7188,1,10520,22938347,2547226,healthy life-style,4,62,Is it verifiable?
7187,1,10520,20701927,2197681,medicine,4,43,How does it look like?
7186,1,10532,20898532,2215527,entertainment,2,11,What is it?
7186,1,10532,20898532,2215527,entertainment,2,22,Is it of commercial character?
7185,1,10086,19364037,6487858,personal finance,4,44,How does it look like?
7185,1,10086,19364037,6487858,personal finance,4,51,How does it look like?
7185,1,10086,19364037,6487858,personal finance,4,53,How does it look like?
7184,1,10520,21127903,2201806,healthy life-style,4,53,How does it look like?
7183,1,10383,11311908,2196362,medicine,5,53,How does it look like?
7183,1,10383,11311908,2196362,medicine,5,61,Is it verifiable?
7183,1,10383,11311908,2196362,medicine,5,32,Who is the author or publisher?
7183,1,10383,11311908,2196362,medicine,5,33,Who is the author or publisher?
7612,0,?,24518160,5325978,#N/A,,45,
7612,0,?,24518160,5325978,#N/A,,53,
7611,1,10086,22992347,2547215,healthy life-style,4,44,How does it look like?
7611,1,10086,22992347,2547215,healthy life-style,4,45,How does it look like?
7611,1,10086,22992347,2547215,healthy life-style,4,53,How does it look like?
7611,1,10086,22992347,2547215,healthy life-style,4,62,Is it verifiable?
7610,1,10532,20906786,6429581,medicine,4,44,How does it look like?
7610,1,10532,20906786,6429581,medicine,4,51,How does it look like?
7610,1,10532,20906786,6429581,medicine,4,61,Is it verifiable?
